"","","","","","","&#34;Who's gay? Who's straight? Who cares?&#34; is the attitude at this new Boystown Irish-themed pub. After all, you're just as likely to see a bunch of frumpy yuppies in Cubs caps washing down burgers with pints of Guinness as you are to spy a gaggle of pretty boys uniting for a drunken chorus of &#34;Save a Horse, Ride a Cowboy.&#34;","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Sun&#8211;Fri 11:30am&#8211;2am; Sat 11:30am&#8211;3am","","","","","","","","","","","","","","","","4073","","","","","","","","","","","","","","","","3701 N Broadway","Finley Mahony's","","","","","","","","","","","","","","","","","773-549-0226","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $4","","","","","","","","","","","","","","","","Dive bars","","El: Red to Addison. Bus: 8, 36, 152","","F","E","","Finley Mahony's &#34;Who's gay? Who's straight? Who cares?&#34; is the attitude at this new Boystown Irish-themed pub. After all, you're just as likely to see a bunch of frumpy yuppies in Cubs caps washing down burgers with pints of Guinness as you are to spy a gaggle of pretty boys uniting for a drunken chorus of &#34;Save a Horse, Ride a Cowboy.&#34; 3701 N Broadway at Waveland Ave (773-549-0226). El: Red to Addison. Bus: 8, 36, 152. Sun&#8211;Fri 11:30am&#8211;2am; Sat 11:30am&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60613-4104","","","","","","","","","","","","","","","","","","Finley Mahony's","Food servedGayLive bands","","","","","","","","","","","","","","","","","","finleymahonyschicago.com"
"","","","","","","This bar is now closed.Nostalgia-starved twentysomethings pack this dual-level Lincoln Park bar as much to devour the VH1 I Love the '80s decor as to order winkingly from its decidedly childish menu. Leather booths upstairs add a touch of maturity, but the real action is downstairs, where vinyl album covers from Duran Duran and the Romantics open up wistful floodgates to usher in eats like SpaghettiOs, Tater Tots, and cookies and milk.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am","","","","","","","","","","","","","","","","4074","","","","","","","","","","","","","","","","1615 N Clybourn Ave","School House Pub & Eatery (CLOSED) (CLOSED) (CLOSED)","","","","","","","","","","","","","","","","","312-654-1782","","","","","","","","","","","","","","","Lincoln Park","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Red to North/Clybourn. Bus: 8, 72","","S","H","","School House Pub & Eatery (CLOSED) (CLOSED) (CLOSED) This bar is now closed.Nostalgia-starved twentysomethings pack this dual-level Lincoln Park bar as much to devour the VH1 I Love the '80s decor as to order winkingly from its decidedly childish menu. Leather booths upstairs add a touch of maturity, but the real action is downstairs, where vinyl album covers from Duran Duran and the Romantics open up wistful floodgates to usher in eats like SpaghettiOs, Tater Tots, and cookies and milk. 1615 N Clybourn Ave between North Ave and Concord Pl (312-654-1782). El: Red to North/Clybourn. Bus: 8, 72. Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60614-5507","","","","","","","","","","","","","","","","","","School House Pub & Eatery (CLOSED) (CLOSED) (CLOSED)","Food served","","","","","","","","","","","","","","","","","",""
"","","","","","","Somehow this bar manages to marry the Hofbrau beer and bench-style seating of a traditional German beer hall with the flat-screens and University of Wisconsin pennants of a familiar college sports bar. So expect to hear as many shouts of &#34;touchdown&#34; as the bar's namesake incantation.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Mon&#8211;Fri 5pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","4087","","","","","","","","","","","","","","","","2566 N Lincoln Ave","Prost!","","","","","","","","","","","","","","","","","773-880-9900","","","","","","","","","","","","","","","Lincoln Park","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Brown, Purple (rush hrs), Red to Fullerton. Bus: 8, 11, 74","","P","H","","Prost! Somehow this bar manages to marry the Hofbrau beer and bench-style seating of a traditional German beer hall with the flat-screens and University of Wisconsin pennants of a familiar college sports bar. So expect to hear as many shouts of &#34;touchdown&#34; as the bar's namesake incantation. 2566 N Lincoln Ave between Lill and Wrightwood Aves (773-880-9900). El: Brown, Purple (rush hrs), Red to Fullerton. Bus: 8, 11, 74. Mon&#8211;Fri 5pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","","Prost!","Food served","","","","","","","","","","","","","","","","","",""
"","","","","","","Just as Clarke's on Belmont spawned After Dark, its sibling on Lincoln Avenue recently begot this neighboring nightspot. It shares a kitchen with the 24-hour diner but offers its own menu of barcentric eats. Black-and-white photos of ballplayers dot the walls, but the dimly lit digs; deep, cushy booths; and mammoth glazed-wood bar make things feel cozier than at most sporty spots in this 'hood.  ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Sun&#8211;Fri 6pm&#8211;2am; Sat 6pm&#8211;3am","","","","","","","","","","","","","","","","4090","","","","","","","","","","","","","","","","2445 N Lincoln Ave","Clarke's Bar and Grille","","","","","","","","","","","","","","","","","773-472-8306","","","","","","","","","","","","","","","Lincoln Park","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Red to Fullerton. Bus: 8, 11, 74","","C","H","","Clarke's Bar and Grille Just as Clarke's on Belmont spawned After Dark, its sibling on Lincoln Avenue recently begot this neighboring nightspot. It shares a kitchen with the 24-hour diner but offers its own menu of barcentric eats. Black-and-white photos of ballplayers dot the walls, but the dimly lit digs; deep, cushy booths; and mammoth glazed-wood bar make things feel cozier than at most sporty spots in this 'hood.   2445 N Lincoln Ave between Fullerton Ave and Montana St (773-472-8306). El: Red to Fullerton. Bus: 8, 11, 74. Sun&#8211;Fri 6pm&#8211;2am; Sat 6pm&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","","Clarke's Bar and Grille","Food servedKaraokePrivate party room(s)No steps at entranceNo stairs to bathroom","","","","","","","","","","","","","","","","","",""
"","","","","","","This bar is now closed.Its swanky scarlet motif aside, this Lincoln Park lounge may have you seeing red after you get a big bill for cocktails that don't measure up to their price tag. That is unless you're part of the majority post&#8211;graduate school crowd, to whom dressing to impress and flashing platinum plastic is as much the point as dancing to DJs who drop in a few times a week.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","","","","","","","","","","","","","","","","Tue&#8211;Fri 9pm&#8211;2am; Sat 9pm&#8211;3am (closed Sun and Mon)","","","","","","","","","","","","","","","","4096","","","","","","","","","","","","","","","","2833 N Sheffield Ave","Cherry Red (CLOSED)","","","","","","","","","","","","","","","","","773-477-3661","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville/North Center","Average cocktail: $9","","","","","","","","","","","","","","","","Swank spots","","El: Brown, Purple (rush hrs) to Wellington. Bus: 8, 11, 76 ","","","Lakeview/Roscoe Village/Wrigleyville","","Cherry Red (CLOSED) This bar is now closed.Its swanky scarlet motif aside, this Lincoln Park lounge may have you seeing red after you get a big bill for cocktails that don't measure up to their price tag. That is unless you're part of the majority post&#8211;graduate school crowd, to whom dressing to impress and flashing platinum plastic is as much the point as dancing to DJs who drop in a few times a week. 2833 N Sheffield Ave at Wolfram St (773-477-3661). El: Brown, Purple (rush hrs) to Wellington. Bus: 8, 11, 76 . Tue&#8211;Fri 9pm&#8211;2am; Sat 9pm&#8211;3am (closed Sun and Mon). Average cocktail: $9.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Cherry Red (CLOSED)","","","","","","","","","","","","","","","","","","",""
"","","","","","","In case you missed all the concert posters, the flat screens showing performance footage or the corner stage (which, more often than not, has a band on it), live music is the theme of this new South Side pub. But with such a good beer selection and a friendly staff, you don't need to be into the music to want to spend your night here.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Printers Row/South Loop","N","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am","","","","","","","","","","","","","","","","4100","","","","","","","","","","","","","","","","2105 S State St","Reggie's Music Joint","","","","","","","","","","","","","","","","","312-949-0125","","","","","","","","","","","","","","","South Loop","Average beer: $5","","","","","","","","","","","","","","","","Swank spots","","El: Red to Cermak-Chinatown. Bus: 18, 21, 24","","R","N","","Reggie's Music Joint In case you missed all the concert posters, the flat screens showing performance footage or the corner stage (which, more often than not, has a band on it), live music is the theme of this new South Side pub. But with such a good beer selection and a friendly staff, you don't need to be into the music to want to spend your night here. 2105 S State St at 21st St (312-949-0125). El: Red to Cermak-Chinatown. Bus: 18, 21, 24. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am. Average beer: $5.","","","","","","","","","","","","","","","","","","","60616","","","","","","","","","","","","","","","","","","Reggie's Music Joint","Food servedLive bandsNo stairs to bathroomWheelchair-accessible bathroomNo steps at entrance","","","","","","","","","","","","","","","","","",""
"","","","","","","With eight TVs (inevitably tuned to Bears, Cubs, and the Fighting Illini) and a plethora of drafts (Fat Tire, Stella, Woodchuck cider) it's clear you're waist-deep in jock country here. Test your sports knowledge in the Tuesday night trivia contest, when pints are priced at $3.75, or throw a sports-themed party in the back room with ten (count 'em) TVs. The feel-good, hangover-friendly food&#8212;crispy Reuben rolls, deep-fried mac-and-cheese bites&#8212;is served when you need it most: Saturdays and Sundays from 11am to 2pm.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Mon&#8211;Fri 5pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","4101","","","","","","","","","","","","","","","","3258 N Southport Ave","Schoolyard","","","","","","","","","","","","","","","","","773-528-8226","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $5","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown to Paulina. Bus: 9,11, 77","","S","E","","Schoolyard With eight TVs (inevitably tuned to Bears, Cubs, and the Fighting Illini) and a plethora of drafts (Fat Tire, Stella, Woodchuck cider) it's clear you're waist-deep in jock country here. Test your sports knowledge in the Tuesday night trivia contest, when pints are priced at $3.75, or throw a sports-themed party in the back room with ten (count 'em) TVs. The feel-good, hangover-friendly food&#8212;crispy Reuben rolls, deep-fried mac-and-cheese bites&#8212;is served when you need it most: Saturdays and Sundays from 11am to 2pm. 3258 N Southport Ave between School and Melrose Sts (773-528-8226). El: Brown to Paulina. Bus: 9,11, 77. Mon&#8211;Fri 5pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am. Average beer: $5.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Schoolyard","After-work crowdConversation friendlyDate placeGood for over-40 crowdSports barFood servedFireplaceGood for groupsPrivate party room(s)Outdoor seatingWheelchair-accessible bathroom","","","","","","","","","","","","","","","","","",""
"","","","","","","Curiously, there's not one piano in this place. For crissakes, we didn't even hear any Billy Joel piping from the digital juke. So what's the deal with Piano Man? A short jaunt from the Friendly Confines, this corner tap's a bare-bones Cubs bar with a bounty of TVs, delightful floor-to-ceiling windows that open up on nice days and one really misleading moniker.   ","","Cash only","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am","","","","","","","","","","","","","","","","4108","","","","","","","","","","","","","","","","3801 N Clark St","Piano Man","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Red to Addison. Bus: 8, 22, 152","","P","E","","Piano Man Curiously, there's not one piano in this place. For crissakes, we didn't even hear any Billy Joel piping from the digital juke. So what's the deal with Piano Man? A short jaunt from the Friendly Confines, this corner tap's a bare-bones Cubs bar with a bounty of TVs, delightful floor-to-ceiling windows that open up on nice days and one really misleading moniker.   3801 N Clark St at Grace St (). El: Red to Addison. Bus: 8, 22, 152. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60613","","","","","","","","","","","","","","","","","","Piano Man","Sports barPool tableFood servedFireplace","","","","","","","","","","","","","","","","","",""
"","","","","","","(This place is closed.)The shuttering of Lakeview's Twisted Spoke left its regulars&#8212;the type who'll listen to the Baseball Furies but aren't interested in baseball&#8212;adrift in a sea of Cubs bars. But after vamping up the place with stained-glass windows and a marble bar top, Brody's has opened. And people are drifting back, lured by a better beer selection, barbecue-slanted menu items like pulled pork, and the promise of a live-music stage in the coming months.       ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am","","","","","","","","","","","","","","","","4109","","","","","","","","","","","","","","","","3369 N Clark St","Brody's (CLOSED)","","","","","","","","","","","","","","","","","773-525-5300","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $4","","","","","","","","","","","","","","","","Pick-up joints","","El: Red to Belmont. Bus: 8, 22, 77","","B","E","","Brody's (CLOSED) (This place is closed.)The shuttering of Lakeview's Twisted Spoke left its regulars&#8212;the type who'll listen to the Baseball Furies but aren't interested in baseball&#8212;adrift in a sea of Cubs bars. But after vamping up the place with stained-glass windows and a marble bar top, Brody's has opened. And people are drifting back, lured by a better beer selection, barbecue-slanted menu items like pulled pork, and the promise of a live-music stage in the coming months.        3369 N Clark St at Roscoe St (773-525-5300). El: Red to Belmont. Bus: 8, 22, 77. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Brody's (CLOSED)","Food served","","","","","","","","","","","","","","","","","",""
"","","","","","","If Caesar likes you, feel free to enter. The vigilant dog at the door of this sports bar has freaked out a few would-be customers, but we're brave, and Caesar turned out to be cool. He's just protecting the place's character&#8212;which is helped by exposed brick and old wood, and hindered by buffalo wings and a big screen. The beer selection goes beyond the basics, with three dozen bottles and ten drafts; if the unseasonable warmth keeps up, sample your way through the list in the beer garden. ","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Mon&#8211;Thu 5pm&#8211;2am; Fri 5pm&#8211;3am; Sat 11am&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","4112","","","","","","","","","","","","","","","","2858 N Halsted St","The Union","","","","","","","","","","","","","","","","","773-755-9872","","","","","","","","","","","","","","","Lincoln Park","Average beer: $6","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Brown, Purple (rush hrs) to Diversey. Bus: 8, 11, 76","","U","H","","The Union If Caesar likes you, feel free to enter. The vigilant dog at the door of this sports bar has freaked out a few would-be customers, but we're brave, and Caesar turned out to be cool. He's just protecting the place's character&#8212;which is helped by exposed brick and old wood, and hindered by buffalo wings and a big screen. The beer selection goes beyond the basics, with three dozen bottles and ten drafts; if the unseasonable warmth keeps up, sample your way through the list in the beer garden. 2858 N Halsted St between Wolfram and George Aves (773-755-9872). El: Brown, Purple (rush hrs) to Diversey. Bus: 8, 11, 76. Mon&#8211;Thu 5pm&#8211;2am; Fri 5pm&#8211;3am; Sat 11am&#8211;3am; Sun 11am&#8211;2am. Average beer: $6.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Union","DartsSports barConversation friendlyFood servedExtensive beer selectionOutdoor seating","","","","","","","","","","","","","","","","","",""
"","","","","","","Opened by the team behind Wrigleyville's Trace, this enormous new drinkery brings a taste of the prototypical Lincoln Park sports bar to Division Street. The generic tan interior means that your attention will undoubtedly fall to one of three things: the busty bartenders and servers, the football game on the flat screens or&#8212;and this would be our choice&#8212;the 50-bottle-strong beer list.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Bucktown/Wicker Park","G","","","","","","","","","","","","","","","Mon&#8211;Fri 11am&#8211;2am; Sat 10am&#8211;3am; Sun 10am&#8211;2am","","","","","","","","","","","","","","","","4123","","","","","","","","","","","","","","","","1932 W Division St","The Boundary","","","","","","","","","","","","","","","","","773-278-1919","","","","","","","","","","","","","","","Bucktown/Wicker Park","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Blue to Division. Bus: 50, 56, 70","","B","G","","The Boundary Opened by the team behind Wrigleyville's Trace, this enormous new drinkery brings a taste of the prototypical Lincoln Park sports bar to Division Street. The generic tan interior means that your attention will undoubtedly fall to one of three things: the busty bartenders and servers, the football game on the flat screens or&#8212;and this would be our choice&#8212;the 50-bottle-strong beer list. 1932 W Division St at Winchester Ave (773-278-1919). El: Blue to Division. Bus: 50, 56, 70. Mon&#8211;Fri 11am&#8211;2am; Sat 10am&#8211;3am; Sun 10am&#8211;2am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60622","","","","","","","","","","","","","","","","","","Boundary","Food servedExtensive beer selectionFireplaceSports barOutdoor seating","","","","","","","","","","","","","","","","","",""
"","","","","","","Legend has it that the Velvet Underground once rocked the stage at Mother's, which opened its doors in 1968. But don't come here looking for avant-garde rock. These days, Mother's is all about pleasing the sweat-drenched, booze-soaked Division Street masses who pack the dance floor into the early morning hours hoping to grind against Mr. or Ms. Right&#8212;or at least Mr. or Ms. Tonight.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town/River North","K","","","","","","","","","","","","","","","Sun&#8211;Fri 8pm&#8211;4am; Sat 8pm&#8211;5am","","","","","","","","","","","","","","","","4136","","","","","","","","","","","","","","","","26 W Division St","The Original Mother's","","","","","","","","","","","","","","","","","312-642-7251","","","","","","","","","","","","","","","Old Town/River North","Average beer: $5","","","","","","","","","","","","","","","","Pick-up joints","","El: Red to Clark/Division. Bus: 22 (24hrs), 36, 70","","O","K","","The Original Mother's Legend has it that the Velvet Underground once rocked the stage at Mother's, which opened its doors in 1968. But don't come here looking for avant-garde rock. These days, Mother's is all about pleasing the sweat-drenched, booze-soaked Division Street masses who pack the dance floor into the early morning hours hoping to grind against Mr. or Ms. Right&#8212;or at least Mr. or Ms. Tonight. 26 W Division St at Dearborn St (312-642-7251). El: Red to Clark/Division. Bus: 22 (24hrs), 36, 70. Sun&#8211;Fri 8pm&#8211;4am; Sat 8pm&#8211;5am. Average beer: $5.","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","","Original Mother's","Late NightPool tableVideo/pinball gamesPrivate party room(s)Live bandsGood for groupsKaraoke","","","","","","","","","","","","","","","","","",""
"","","","","","","This bar is now closed.Located in that dreary no-man's-land between Lincoln Park and Bucktown, this newish blank canvas of a bar suffers from a bit of an identity crisis. Jersey-wearing jocks often pile in to watch ball games on the flat-screens, shoot pool and graze on burgers and deep-fried hot dogs. But a sports bar this isn't; on Wednesdays the sound of blues music prevails and Thursdays techno and house heads take over the back room to dance to a DJ until last call.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Mon&#8211;Fri 4pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","4145","","","","","","","","","","","","","","","","2506 N Clybourn Ave","Stooges Bar & Grill (CLOSED) (CLOSED) (CLOSED)","","","","","","","","","","","","","","","","","773-404-7414","","","","","","","","","","","","","","","Lincoln Park","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 9, 74, 76","","S","H","","Stooges Bar & Grill (CLOSED) (CLOSED) (CLOSED) This bar is now closed.Located in that dreary no-man's-land between Lincoln Park and Bucktown, this newish blank canvas of a bar suffers from a bit of an identity crisis. Jersey-wearing jocks often pile in to watch ball games on the flat-screens, shoot pool and graze on burgers and deep-fried hot dogs. But a sports bar this isn't; on Wednesdays the sound of blues music prevails and Thursdays techno and house heads take over the back room to dance to a DJ until last call. 2506 N Clybourn Ave between Marshfield and Wrightwood Aves (773-404-7414). Bus: 9, 74, 76. Mon&#8211;Fri 4pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","","Stooges Bar & Grill (CLOSED) (CLOSED) (CLOSED)","Food served","","","","","","","","","","","","","","","","","",""
"","","","","","","A motley mix of first-timers and more experienced amateurs hits the lanes and pounds back shots at this hard-rocking riverfront bowling alley. Old-timers love to wax nostalgic about the place's dingier past, saying the crowd has become more L.L.Bean than leather-clad and mean, but nightly DJs keep things edgy, spinning everything from Mot&#246;rhead to Ministry.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Sun&#8211;Fri noon&#8211;2am; Sat noon&#8211;3am","","","","","","","","","","","","","","","","4149","","","","","","","","","","","","","","","","2211 W Diversey Ave","Diversey Rock 'n' Bowl","","","","","","","","","","","","","","","","","773-227-5800","","","","","","","","","","","","","","","Lincoln Park","Average beer: $4.50","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 49 (24hrs), X49, 50, 76","","D","H","","Diversey Rock 'n' Bowl A motley mix of first-timers and more experienced amateurs hits the lanes and pounds back shots at this hard-rocking riverfront bowling alley. Old-timers love to wax nostalgic about the place's dingier past, saying the crowd has become more L.L.Bean than leather-clad and mean, but nightly DJs keep things edgy, spinning everything from Mot&#246;rhead to Ministry. 2211 W Diversey Ave at Logan Blvd (773-227-5800). Bus: 49 (24hrs), X49, 50, 76. Sun&#8211;Fri noon&#8211;2am; Sat noon&#8211;3am. Average beer: $4.50.","","","","","","","","","","","","","","","","","","","60647","","","","","","","","","","","","","","","","","","Diversey Rock 'n' Bowl","Food servedKaraokePool tableVideo/pinball gamesClassic Chicago spot","","","","","","","","","","","","","","","","","",""
"","","","","","","English is definitely a second language at this lively Polish bar, and while it's not much to look at on the outside, the inside is like stepping into an Eastern Euro vacation. Okocim drafts are nicely chilled, Zywiec is on offer for a great session beer, Polish music abounds and even the TVs are tuned to Polish cable. The shiny black lacquered bar and the red, green and yellow lights are throwbacks to the disco era, setting the mood for fruity concoctions like the raspberrytini.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","A","","","","","","","","","","","","","","","Noon&#8211;2am","","","","","","","","","","","","","","","","4151","","","","","","","","","","","","","","","","6292 W Addison St","Keeper's Pub","","","","","","","","","","","","","","","","","773-205-5574","","","","","","","","","","","","","","","Northwest Side","Average beer: $3.50","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 86, 91, 152","","K","A","","Keeper's Pub English is definitely a second language at this lively Polish bar, and while it's not much to look at on the outside, the inside is like stepping into an Eastern Euro vacation. Okocim drafts are nicely chilled, Zywiec is on offer for a great session beer, Polish music abounds and even the TVs are tuned to Polish cable. The shiny black lacquered bar and the red, green and yellow lights are throwbacks to the disco era, setting the mood for fruity concoctions like the raspberrytini. 6292 W Addison St between Mobile and Melvina Aves (773-205-5574). Bus: 86, 91, 152. Noon&#8211;2am. Average beer: $3.50.","","","","","","","","","","","","","","","","","","","60634","","","","","","","","","","","","","","","","","","Keeper's Pub","Conversation friendlyGood for groupsGood for over-40 crowdNo steps at entrancePool tablePrivate party room(s)Fireplace","","","","","","","","","","","","","","","","","",""
"","","","","","","Microbrews, musicians and a kick-ass sound system combine to make you feel like you're in a cool, hippie, music nerd's college apartment, minus the patchouli. With portraits of rock & roll heroes lining the walls (along with a shot of De Niro from his cutting-edge Johnny Boy days), comfy sofas for lounging and a collection of bootlegged live concerts on CDR, this place pulls off what every Hard Rock Caf&#233; aims to do. All 16 beers on tap, including micros like Rogue Dead Guy ale, run through clean, well-maintained lines and come out frosty.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am","","","","","","","","","","","","","","","","4153","","","","","","","","","","","","","","","","2683 N Halsted St","aliveOne","","","","","","","","","","","","","","","","","773-348-9800","","","","","","","","","","","","","","","Lincoln Park","Average beer: $3.50","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown, Purple (rush hrs), Red to Fullerton. Bus: 8, 11, 74, 76","","a","H","","aliveOne Microbrews, musicians and a kick-ass sound system combine to make you feel like you're in a cool, hippie, music nerd's college apartment, minus the patchouli. With portraits of rock & roll heroes lining the walls (along with a shot of De Niro from his cutting-edge Johnny Boy days), comfy sofas for lounging and a collection of bootlegged live concerts on CDR, this place pulls off what every Hard Rock Caf&#233; aims to do. All 16 beers on tap, including micros like Rogue Dead Guy ale, run through clean, well-maintained lines and come out frosty. 2683 N Halsted St between Wrightwood and Schubert Aves (773-348-9800). El: Brown, Purple (rush hrs), Red to Fullerton. Bus: 8, 11, 74, 76. Sun&#8211;Fri 5pm&#8211;2am; Sat 5pm&#8211;3am. Average beer: $3.50.","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","","aliveOne","Conversation friendlyGood for over-40 crowdPool tablePrivate party room(s)Extensive beer selection","","","","","","","","","","","","","","","","","",""
"","","","","","","The bar stools at this new sports bar are extra-wide, and the dark room (yes, even in the middle of the day) draws the focus to the game shining brightly from the numerous TVs. It looks like the nearby United Center may have some competition on its hands: Here you see the game better, cheaper and more comfortably than you would if you were actually there.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Loop/West Loop","M","","","","","","","","","","","","","","","Mon&#8211;Thu 5pm&#8211;2am; Fri 3pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;midnight (or later)","","","","","","","","","","","","","","","","4154","","","","","","","","","","","","","","","","1326 W Madison St","WestEnd","","","","","","","","","","","","","","","","","312-981-7100","","","","","","","","","","","","","","","Loop/West Loop","Average beer: $4.50","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Green, Pink to Ashland. Bus: 9 Ashland, 20 Madison","","W","M","","WestEnd The bar stools at this new sports bar are extra-wide, and the dark room (yes, even in the middle of the day) draws the focus to the game shining brightly from the numerous TVs. It looks like the nearby United Center may have some competition on its hands: Here you see the game better, cheaper and more comfortably than you would if you were actually there. 1326 W Madison St at Ada St (312-981-7100). El: Green, Pink to Ashland. Bus: 9 Ashland, 20 Madison. Mon&#8211;Thu 5pm&#8211;2am; Fri 3pm&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;midnight (or later). Average beer: $4.50.","","","","","","","","","","","","","","","","","","","60607","","","","","","","","","","","","","","","","","","WestEnd","Food servedSports barOutdoor seating","","","","","","","","","","","","","","","","","",""
