"","","","","","","Despite the shop's boozy name, your blood-sugar level will be the only thing above the legal limit after a visit to this no-frills Humboldt Park bakery run by Aussie pastry chef Naomi Stepanek. She creates unforgettable delicacies from Down Under like lamingtons (small sponge-cake cubes filled with raspberry jam and covered in rich Belgian chocolate and French coconut), plus intoxicating treats such as Hungarian pancake pie and Door County cherry scones. ","Kid-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Logan Square","","","","","","","","","","","","","","","","Thu&#8211;Sun 11am&#8211;5pm ","","","","","","","","","","","","","","","","4033","","","","","","","","","","","","","","","","1043 N California Ave ","TipsyCake","","","","","","","","","","","","","","","","","773-384-4418","","","","","","","","","","","","","","","","Average pastry: $3","","","","","","","","","","","","","","","","Bakeries","","Bus: 52, 70","","","","","","","","","","","","","","","","","","","","","","","","60622","","","","","","","","","","","","","","","","","$","TipsyCake","","","","","","","","11","Humboldt Park/Logan Square","","","","T","","Humboldt Park/Logan Square","","","","tipsycakechicago.com",""
"","","","","","","Da'Nali's is hidden in an unassuming Skokie strip mall, but that's only the first of its many surprises. This yummy family-friendly pizza place is the only brick-oven, kosher vegetarian restaurant around. It is also one of the only restaurants with a kosher pastry chef. Save room for the great cheesecakes. Like many kosher restaurants, post-Shabbat evening hours are hopping busy, with lots of live music.","Vegetarian-friendlyLate-night diningKid-friendlyCheap (entrees under $10)Suburban","","","","","","","","","","","","","","","","","","Skokie, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","Lunch, dinner (closed sundown Fri&#8211;sundown Sat)","","","","","","","","","","","","","","","","4034","","","","","","","","","","","","","","","","4032 Oakton St,","Da'Nali's","","","","","","","","","","","","","","","","","847-677-2782","","","","","","","","","","","","","","","","Average main course: $12","","","","","","","","","","","","","","","","Kosher","Italian/pizza","Bus: 97","","","","","","","","","","","","","","","","","","","","","","","","60076","","","","","","","","","","","","","","","","","$","Da'Nali's","","","","","","","","27","Suburbs","","","","D","","","","91","","www.danaliscafe.com",""
"","","","","","","This kosher grill's buttery hunks of certified rib eye, prime skirt steak and aged prime rib put it in the culinary category of Gibsons for the yarmulke set. But thankfully, Taboun is decidedly casual, a welcoming place for families where vegetarians can rub elbows with carnivores over tahini-rich hummus, fiery matbucha (hot pepper and tomato salad) or coriander and cumin&#8211;rich falafel. Meat-eaters shouldn't miss the juicy chicken shawarma or the peppery mushroom&#8211;slathered beef pita. (To keep things kosher, BYO certified kosher wine or domestic beer; the latter is inherently kosher.)","Kid-friendlyVegetarian-friendlyBYOBGood for groupsCheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","Lunch (Sun&#8211;Fri), dinner (after sundown Sat&#8211;Thu)","","","","","","","","","","","","","","","","4035","","","","","","","","","","","","","","","","6339 N California Ave","Taboun Grill","","","","","","","","","","","","","","","","","773-381-2606 ","","","","","","","","","","","","","","","","Average main course: $9","","","","","","","","","","","","","","","","Kosher","Middle Eastern","Bus: 93, 155","","","","","","","","","","","","","","","","","","","","","","","","60659","","","","","","","","","","","","","","","","","","Taboun Grill","","","","","","","","1","Northwest Side","","","Other location: 8808 Gross Point Road (847-965-1818)","T","","","","91","","www.taboungrill.com",""
"","","","","","","Were it not for the name, you'd never know this place was kosher. Okay, maybe the yarmulke-clad Jew running the place will tip you off, or the fact that there's no meat on the menu. Still, the main dishes&#8212;pizza (a crisp bottom crust gives the slices a bit of crunch), lasagna (made to order and served in its own bubbling dish) and a few Middle Eastern dishes (such as the well-done, but still tasty, falafel)&#8212;don't taste like they've been made according to ancient dietary laws. Which is exactly the point.","Vegetarian-friendlyCheap (entrees under $10)Kid-friendly","Cash only ","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","Lunch (Mon&#8211;Fri), dinner (Mon&#8211;Thu, Sat)","","","","","","","","","","","","","","","","4036","","","","","","","","","","","","","","","","6349 N California Ave","Tel Aviv Kosher Pizza","","","","","","","","","","","","","","","","","773-764-3776","","","","","","","","","","","","","","","","Average pizza: $14","","","","","","","","","","","","","","","","Kosher","Italian/pizza","Bus: 93, 155","","","","","","","","","","","","","","","","","","","","","","","","60659","","","","","","","","","","","","","","","","","$","Tel Aviv Kosher Pizza","","","","","","","","1","Northwest Side","","","","T","","","Listed","91","","",""
"","","","","","","From the looks of it&#8212;booths, a counter/bar, coffee cups upturned on saucers&#8212;this bright, homey spot could pass for an all-American diner. That is, if the Polish words on the menu and coming from the TVs don't tip you off otherwise. If not dining in, visit the deli next door and stock up on the full-flavored, crackly skinned housemade sausage. Throw in some herring (served with crisp apples in cream) and pillowy potato pierogi. Most of this stuff can be found on the &#34;Polish plate&#34; served in the dining room, piled together with mashed potatoes and drowned in a tomatoey sour cream sauce that's the best part of the dish.","Cheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Logan Square","","","","","","","","","","","","","","","","Breakfast, lunch, dinner","","","","","","","","","","","","","","","","4037","","","","","","","","","","","","","","","","3028 N Milwaukee Ave","Staropolska","","","","","","","","","","","","","","","","","773-342-0779","","","","","","","","","","","","","","","","Average main course: $8","","","","","","","","","","","","","","","","Eastern European","Eastern European","El: Blue to Belmont. Bus: 56, 76, 77","","","","","","","","","","","","","","","","","","","","","","","","60618","","","","","","","","","","","","","","","","","$","Staropolska","","","","","","","","11","Humboldt Park/Logan Square","","","","S","","Humboldt Park/Logan Square","","109","","",""
"","","","","","","Czerwone jabluszko means &#34;red apple&#34; in Polish, and this eatery on the far northwest side of Logan Square is the apple of the eye of anyone who wants to eat from the old country. (The red apple on the sign is a handy marker.) Chow down on an all-you-can-eat buffet that will fill multiple rooms (and bellies) with classics like pierogi, stuffed cabbage and carve-your-own turkey. Alternatives to the sauerkraut-style savories include cr&#234;pes and sweet pierogi.","Cheap (entrees under $10)Good for groups","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Avondale","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4038","","","","","","","","","","","","","","","","3121 N Milwaukee Ave","Czerwone Jabluszko","","","","","","","","","","","","","","","","","773-588-5781","","","","","","","","","","","","","","","","Average buffet plate: $10","","","","","","","","","","","","","","","","Polish","","El: Blue to Belmont. Bus: 53 (24 hrs), 56, 77 (24 hrs)","","","","","","","","","","","","","","","","","","","","","","","","60618","","","","","","","","","","","","","","","","","$","Czerwone Jabluszko","","","","","","","","0","Avondale","","","Other location: 6474 N Milwaukee Ave (773-763-3407)","C","","Avondale","","109","","redapplebuffet.com",""
"","","","","","","Those who frequented this spot when it was simply Marge's, a no-frills corner tap, may not recognize their former watering hole. Now the pub has servers in white shirts and black ties; bright, starched tablecloths; and a surprisingly solid menu. As a starter, the homemade chips were perfectly crisp and made a habit-forming vehicle for warm Gorgonzola. House-smoked barbecue ribs, covered in a tangy, housemade sauce, needed little coaxing from a fork to fall right off the bone. Despite the changes, Marge's hasn't completely lost its old-timey charm; a new dark wood bar, tile floors and stained-glass lighting just give it a little more class.","Cheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","River North","","","","","","","","","","","","","","","","Brunch (Sat, Sun), dinner","","","","","","","","","","","","","","","","4040","","","","","","","","","","","","","","","","1758 N Sedgwick St","Marge's Still","","","","","","","","","","","","","","","","","312-664-9775","","","","","","","","","","","","","","","","Average main course: $10","","","","","","","","","","","","","","","","Classic American","","El: Brown, Purple (rush hrs) to Sedgwick. Bus: 11, 22, 36, 72","","","","","","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","$","Marge's Still","","","","","","","","17","River North","","","","M","","","","","","",""
"","","","","","","For deli fiends for whom the Chicago&#8211;versus&#8211;New York debate never ceases, here's hope: a Chicago deli with a New York touch. The pastrami at this tiny place (which reigned in the '70s on Morse Avenue) is top notch, and even diehard Chicagoans find it hard to resist this place's lox, herring, corned beef and gefilte fish. Like all good delis, Ashkenaz puts its efforts into its food, not its decor, so do as a New Yorker would do: Deal with it.","Cheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Gold Coast","","","","","","","","","","","","","","","","Breakfast, lunch, dinner","","","","","","","","","","","","","","","","4041","","","","","","","","","","","","","","","","12 E Cedar St","Ashkenaz Deli","","","","","","","","","","","","","","","","","312-944-5006","","","","","","","","","","","","","","","","Average sandwich: $7","","","","","","","","","","","","","","","","Delis","","El: Red to Clark/Division. Bus: 22, 36, 70","","","","","","","","","","","","","","","","","","","","","","","","60611","","","","","","","","","","","","","","","","","$","Ashkenaz Deli","","","","","","","","18","Gold Coast/Streeterville","","","","A","","","","51","","",""
"","","","","","","To get to Metro Klub, you need to walk through the Crowne Plaza Chicago Metro hotel or its Dine restaurant. But if you're looking for a kosher restaurant downtown, it's worth the slight maze, as this is one of the minuscule options for dining with the kosher crowd within the 312 area code. This Glatt kosher eatery serves up turkey clubs, skirt steak, salmon and other non-dairy lunch dishes in an atmosphere that's more upscale than most kosher restaurants. ","Cheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","West Loop","","","","","","","","","","","","","","","","Lunch (Mon&#8211;Thu)","","","","","","","","","","","","","","","","4042","","","","","","","","","","","","","","","","733 W Madison St","Metro Klub","","","","","","","","","","","","","","","","","312-602-2104","","","","","","","","","","","","","","","","Average main course: $15","","","","","","","","","","","","","","","","Kosher","Classic American $15 and under","Bus: 8, 20, 126","","","","","","","","","","","","","","","","","","","","","","","","60661","","","","","","","","","","","","","","","","","$","Metro Klub","","","","","","","","19","Loop/West Loop","","","","M","","","","91","","",""
"","","","","","","Brooke Dailey and Gina Howie, two friends who met at the French Pastry School, opened this homey bakery in June 2007. And though we hate to state the expected, we have to admit it: This place is pretty damn lovely. From cakey, star-shaped muffins to flaky pain au chocolat, the pastries are just as sweet and delicious as they should be. And their brownies? Tinged with cr&#232;me fra&#238;che and dark chocolate, they are some of the most serious and decadent we've ever had the pleasure of savoring. The homey shop also sports a small selection of baking-inspired gifts. Cute stuff, but we'd rather receive one of their mini pies any day.","Vegetarian-friendlyKid-friendlyCheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","Yes","","Ukrainian Village","","","","","","","","","","","","","","","","Mon&#8211;Fri 7am&#8211;7pm; Sat 9am&#8211;6pm; Sun 9am&#8211;4pm","","","","","","","","","","","","","","","","4043","","","","","","","","","","","","","","","","1130 N Milwaukee Ave","Lovely: A Bake Shop","","","","","","","","","","","","","","","","","773-572-4766","","","","","","","","","","","","","","","","Average baked good: $3","","","","","","","","","","","","","","","","Bakeries","Caf&#233;s","El: Blue to Division. Bus: 9, 56, 70","","","","","","","","","","","","","","","","","","","","","","","","60622","","","","","","","","","","","","","","","","","$","Lovely: A Bake Shop","Hidden Gems","","","","","","","15","Ukrainian Village/West Town","","","","L","","","","18","","lovelybakeshop.com",""
"","","","","","","There's something of a spell that comes over those who venture into this kosher bakery. You may come in determined to buy only one thing&#8212;a fluffy loaf of challah, for example. But before you know it, the aromas of cinnamon and chocolate take over, and soon you're ordering bags of rugalach, a dozen black-and-white cookies, and whatever that was that the person in front of you in the perpetually winding line ordered. Carbs be damned, and don't say we didn't warn you. ","Vegetarian-friendlyKid-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","Yes","","Far North Side","","","","","","","","","","","","","","","","Sun&#8211;Wed 6am&#8211;6pm; Thu 6am&#8211;4:30pm (closed Sat)","","","","","","","","","","","","","","","","4045","","","","","","","","","","","","","","","","2944 W Devon Ave","Tel Aviv Bakery","","","","","","","","","","","","","","","","","773-764-8877","","","","","","","","","","","","","","","","Average baked good: $2","","","","","","","","","","","","","","","","Bakeries","","Bus: 11, 155","","","","","","","","","","","","","","","","","","","","","","","","60659","","","","","","","","","","","","","","","","","$","Tel Aviv Bakery","","","","","","","","2","Far North Side","","","","T","","","Listed","91","","",""
"","","","","","","This restaurant is closed.Chef Jeffrey Mauro isn't a stranger to contemporary American cooking: He tops his house-baked English muffins with scrambled eggs, caviar and potato-bacon foam; pairs Amish chicken breast with a lone tortellini stuffed with a creamy mixture of foie gras and shallots; tops his poached halibut with succulent shreds of pork; and infuses spicy ginger into the tapioca that arrives with the pear tart. It's solid&#8212;if slightly precious&#8212;food, creative and for the most part perfectly delightful to eat. Pity, then, that since this place has more satin and silk than an upscale 19th-century brothel, it will always be overshadowed by the decor.","Private party room(s)Late-night diningFireplace","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","River North","","","","","","","","","","","","","","","","Dinner (closed Sun)","","","","","","","","","","","","","","","","4046","","","","","","","","","","","","","","","","108 W Kinzie St","La Pomme Rouge (CLOSED)","","","","","","","","","","","","","","","","","312-245-9555","","","","","","","","","","","","","","","","Average main course: $17","","","","","","","","","","","","","","","","Contemporary American","","El: Brown, Purple (rush hrs) to Merchandise Mart. Bus: 11, 125, 156","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$$","La Pomme Rouge (CLOSED)","","","Yes","","","","","17","River North","","","","L","","","","","","www.lapommerouge.com",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Loop","","","","","","","","","","","","","","","","6:30am&#8211;5pm","","","","","","","","","","","","","","","","4048","","","","","","","","","","","","","","","","46 S Clark St","Capra's Coffee & Sushi Express (CLOSED)","","","","","","","","","","","","","","","","","312-422-0142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese/sushi","","El: Blue to Monroe","","","","","","","","","","","","","","","","","","","","","","","","60603","","","","","","","","","","","","","","","","","","Capra's Coffee & Sushi Express (CLOSED)","","","Yes","","","","","19","Loop/West Loop","","","","C","","","","","","",""
"","","","","","","In his take on contemporary Korean, chef Paul Choi deconstructs traditional Korean fish stew into seared monkfish with a concentrated sauce of the stew's spicy-sour flavors and douses heirloom tomatoes with soy sauce, rice wine vinegar, and slivers of ginger, garlic and green onions. Purists will find bibimbap and chapch'ae, but made with locally grown vegetables, prime sirloin and heirloom pork.","BYOBVegetarian-friendlyOutdoor seating","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","Yes","","Wicker Park","","","","","","","","","","","","","","","","Dinner (closed Mon)","","","","","","","","","","","","","","","","4049","","","","","","","","","","","","","","","","2257 W North Ave","Su-Ra (CLOSED) (CLOSED)","","","","","","","","","","","","","","","","","773-276-9450","","","","","","","","","","","","","","","","Average main course: $16","","","","","","","","","","","","","","","","Korean","","El: Blue to Damen. Bus: 49, 50, 72","","","","","","","","","","","","","","","","","","","","","","","","60622","","","","","","","","","","","","","","","","","$$","Su-Ra (CLOSED) (CLOSED)","","","Yes","","","","","12","Bucktown/Wicker Park","","","","S","","Bucktown/Wicker Park","","","","",""
"","","","","","","It's a certain kind of eater who's attracted to old, colorful neon signs like the one that announces this diner&#8212;an eater who won't have any qualms with wood paneling or nonorganic eggs. In fact, people come to this place specifically to get away from that kind of eating. Digging into Standee's Denver omelette (ask for it with gooey American cheese) or the open-face hot turkey sandwich may be a cathartic experience not because it's high quality, but because when you're in the right mood, it tastes as good as anything in town.","Cheap (entrees under $10)Late-night dining","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Edgewater","","","","","","","","","","","","","","","","Open 24 hours","","","","","","","","","","","","","","","","4050","","","","","","","","","","","","","","","","1133 W Granville Ave","Standee's","","","","","","","","","","","","","","","","","773-743-5013","","","","","","","","","","","","","","","","Average main course: $7","","","","","","","","","","","","","","","","Classic American","","El: Red, Purple (rush hrs) to Granville. Bus: 36","","","","","","","","","","","","","","","","","","","","","","","","60660","","","","","","","","","","","","","","","","","$","Standee's","","","","","","","","4","Edgewater","","","","S","","","","","","",""
"","","","","","","In biz for more than 30 years, Torishin serves izakaya-style &#34;drinking foods&#34; favored by Japanese salarymen though perhaps less familiar to gaijin. Try the buta ponzu, sliced pork served on ice with vinegar sauce that offers pleasantly unfamiliar textures and temperatures. From the sea, standouts include maguro shiso age, marinated tuna wrapped in minty shiso leaf and tempura fried, and ika-maruyaki, moist and flavorful grilled squid that's sliced and topped with ginger. Torishin's old-school chefs refuse to tart up their fish with newfangled tequila sauce or foamed roe, promising instead good quality at a good price (careful, though: premium sake hits $80).","Good for dining at barPrivate party room(s)Suburban","","","","","","","","","","","","","","","","","","Mount Prospect, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4051","","","","","","","","","","","","","","","","1584 S Busse Rd,","Torishin","","","","","","","","","","","","","","","","","847-437-4590","","","","","","","","","","","","","","","","Average main course: $8","","","","","","","","","","","","","","","","Japanese/sushi","","","","","","","","","","","","","","","","","","","","","","","","","","60056","","","","","","","","","","","","","","","","","$","Torishin","","","","","","","","27","Suburbs","","","","T","","","","88","","",""
"","","","","","","Of this Berwyn spot's 100 rotating flavors, 16 are made fresh daily; we elected to have one scoop of each in a half-kilo container ($8.95). Though they're less dense than other gelati we've enjoyed, tastes are true and intense (deep chocolate, realistic melon and nontraditional selections like Reese's Peanut Butter Cup). Panini are clearly an afterthought, showing marginal commitment and leaving our palates flatlining. Gelato Uno&#8212;all marble and faux-crystal chandeliers&#8212;shares a common door and washroom with Di Nico's, a suitable place to establish your pizza baseline.","Suburban","","","","","","","","","","","","","","","","","","Berwyn, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","10am&#8211;11pm","","","","","","","","","","","","","","","","4052","","","","","","","","","","","","","","","","6625 Roosevelt Rd,","Gelato Uno","","","","","","","","","","","","","","","","","708-749-8866","","","","","","","","","","","","","","","","Average cup: $4","","","","","","","","","","","","","","","","Ice cream/sweets","","El: Blue to Oak Park. Bus: Pace 305, Pace 311","","","","","","","","","","","","","","","","","","","","","","","","60402","","","","","","","","","","","","","","","","","$","Gelato Uno","","","","","","","","27","Suburbs","","","","G","","","","","","",""
"","","","","","","Past the pink door of this South Shore spot, Stephanie Hart turns out a number of &#34;down-home delights&#34; that smack of her bakery's eponymous ingredient. Peach cobbler, pineapple upside down cake, and sweet potato pie, as well as by-the-slice or whole cakes such as caramel, German chocolate and red velvet are just a sample of Hart's cavity-producing creations.  ","Cheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Park Manor","","","","","","","","","","","","","","","","Mon&#8211;Sat 10am&#8211;8pm","","","","","","","","","","","","","","","","4053","","","","","","","","","","","","","","","","328 E 75th St","Brown Sugar Bakery ","","","","","","","","","","","","","","","","","773-224-6262","","","","","","","","","","","","","","","","Average baked good: $3","","","","","","","","","","","","","","","","Bakeries","","El: Red to 79th. Bus: 3, 75","","","","","","","","","","","","","","","","","","","","","","","","60619","","","","","","","","","","","","","","","","","$","Brown Sugar Bakery ","","","","","","","","0","Park Manor","","","","B","","Park Manor","","16","","",""
"","","","","","","Baking in the Lakeview neighborhood since 1922, this popular German bakery reliably turns out cinnamon-raisin stollen, German chocolate and butter cookies and its signature &#34;sip'n whisky cake,&#34; a moist bundt cake made with sour mash whiskey. The real draw, though, is the strudel, which comes in several varieties such as praline-pecan, cherry-cheese and poppy seed. ","Kid-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview","","","","","","","","","","","","","","","","Mon&#8211;Fri 6am&#8211;7pm; Sat 6am&#8211;5pm; Sun 9am&#8211;3pm","","","","","","","","","","","","","","","","4055","","","","","","","","","","","","","","","","3329 N Lincoln Ave","Dinkel's","","","","","","","","","","","","","","","","","773-281-7300","","","","","","","","","","","","","","","","Average baked good: $4","","","","","","","","","","","","","","","","Bakeries","Bakeries","El: Brown to Addison. Bus: 9, 11, 77 ","","","","","","","","","","","","","","","","","","","","","","","","60640","","","","","","","","","","","","","","","","","$","Dinkel's","","","","","","","","9","Lakeview","","","","D","","","Listed","61","","dinkels.com ",""
"","","","","","","The name evokes unknown taco stands and birreria shacks, so it took a second to get acclimated to this contemporary Edgewater restaurant. But we soon settled in: Just-fried chips and freshly-made salsa are as nice a welcome as anybody can ask for. And with seven salsas available, you can spend your whole evening snacking and drinking margaritas. But then you'd miss out on the pillowy tamales stuffed with chicken and the succulent skirt steak. Never fear: This &#34;little&#34; caf&#233; is actually a quickly growing operation (the first location is in Evanston), so you should have plenty of opportunities to come back for what you missed.","Cheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Edgewater","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4058","","","","","","","","","","","","","","","","1055 W Bryn Mawr Ave","That Little Mexican Caf&#233;","","","","","","","","","","","","","","","","","773-769-1004","","","","","","","","","","","","","","","","Average main course: $10","","","","","","","","","","","","","","","","Mexican","","El: Red to Bryn Mawr. Bus: 36, 84, 136","","","","","","","","","","","","","","","","","","","","","","","","60660","","","","","","","","","","","","","","","","","$","That Little Mexican Caf&#233;","","","","","","","","4","Edgewater","","","Other location: 1010 Church St, Evanston (847-905-1550)","T","","","","","","",""
"","","","","","","Coffee from Intelligentsia and fresh bread, bagels, croissants and scones from Red Hen make up most of the offerings at this sleek four-month&#8211;old coffee shop. But it's the few homemade baked goods on offer (and the feel-good vibe) that make this place distinctive. Cranberry muffins are crowned with a crumbly, cookie-like top, and the cookies&#8212;a cinnamony snickerdoodle and a white-chocolate&#8211;macadamia nut&#8212;were butter-rich, crunchy outside and soft inside. But more than just a fueling station, this caf&#233; is a vital community node: an outlet for the artists, musicians (performances on Fridays) and nonprofits in Rogers Park.  ","Vegetarian-friendlyOutdoor seating","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Far North Side","","","","","","","","","","","","","","","","Mon&#8211;Thu 6am&#8211;8pm; Fri 6am&#8211;9pm; Sat 7am&#8211;9pm; Sun 9am&#8211;5pm","","","","","","","","","","","","","","","","4061","","","","","","","","","","","","","","","","1501 W Morse Ave","The Common Cup","","","","","","","","","","","","","","","","","773-338-0256","","","","","","","","","","","","","","","","Average baked good: $4","","","","","","","","","","","","","","","","Bakeries","Caf&#233;s","El: Red to Morse. Bus: 96, 147, 151, 155","","","","","","","","","","","","","","","","","","","","","","","","60626","","","","","","","","","","","","","","","","","$","Common Cup","","","","","","","","2","Far North Side","","","","C","","","","","","www.commoncupchicago.com",""
"","","","","","","Roland Liccioni's departure from this tony brasserie last year was followed by a brief stint from Andy Motto before the latter, too, headed to the 'burbs. Now out-of-town transplant Christian Phernetton is in the kitchen. Through it all, the room has remained classic, just like the French menu, with its escargots, country pat&#233;, salad Lyonnaise, and herb-roasted amish chicken. Except now, these are more like classic deals: a Monday prix-fixe brings a three-course menu for $32, Tuesdays take half off the wine list, and Sundays the place goes BYOB with no corkage fee.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","Yes","","Old Town","","","","","","","","","","","","","","","","Brunch (Sun only), dinner","","","","","","","","","","","","","","","","4062","","","","","","","","","","","","","","","","1209 N Wells St","Old Town Brasserie","","","","","","","","","","","","","","","","","312-943-3000","","","","","","","","","","","","","","","","Average main course: $20","","","","","","","","","","","","","","","","French","","El: Red to Clark/Division. Bus: 22, 36, 70, 156","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$$","Old Town Brasserie","Classics","","","","","","","16","Old Town","","","","O","","","","58","","",""
"","","","","","","La Madia's menu is slightly bigger for dinner than it is for lunch. Still, we think the food is better for midday dining. What's merely fine for lunch (pizza fondue, for example) doesn't always pass muster for dinner. The pizzas can sometimes transition (a taleggio-and-grape pizza came out of the wood-burning oven with a thin, crisp crust); then again, sometimes they can't (a spinach-and-speck pie was too soft and overly bready). Luckily there's always the Wisconsin &#34;electric&#34; butter cookies, which are sumptuous, crumbly and delightful any time of day. In fact, take a few home and you might find they make a good breakfast.","Vegetarian-friendlyOutdoor seating","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4063","","","","","","","","","","","","","","","","59 W Grand Ave","La Madia","","","","","","","","","","","","","","","","","312-329-0400","","","","","","","","","","","","","","","","Average pizza: $13","","","","","","","","","","","","","","","","Italian/Pizza","","El: Red to Grand. Bus: 22, 36, 65","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$","La Madia","","","","","","","","16","Old Town","","","","L","","","","79","","www.dinelamadia.com/",""
"","","","","","","We suppose it should have come as no surprise that Christian Delouvrier, whose r&#233;sum&#233; includes running the kitchen at Lespinasse and Alain Ducasse in New York, is kicking ass at the Chicago outpost of the Manhattan staple. But it's still a happy surprise that we can now get rich and savory duck rillettes; plump, saffron-laced mussels; an impossibly tender steak au poivre; and a perfectly sweet and sticky apple tart without setting a single foot in Paris.","Notable wine listGood for groupsOutdoor seatingLate-night dining","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","Yes","","River North","","","","","","","","","","","","","","","","Brunch (Sat, Sun), lunch (Mon&#8211;Fri), dinner","","","","","","","","","","","","","","","","4064","","","","","","","","","","","","","","","","500 W Superior St","Brasserie Ruhlmann SteakHouse (CLOSED)","","","","","","","","","","","","","","","","","312-494-1900","","","","","","","","","","","","","","","","Average main course: $28","","","","","","","","","","","","","","","","French","Steakhouses","El: Brown, Purple (rush hrs) to Chicago. Bus: 8, 66","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$$$","Brasserie Ruhlmann SteakHouse (CLOSED)","","","Yes","","","","","17","River North","","","","B","","","","","","",""
"","","","","","","North of Harlem's traditional Little Italy, the strangely named Rex is a 14-year-old institution run by the gregarious Josephine Pinello and her son Anthony, who serve artisanal Italian specialties to go or for eat-in. The native Sicilians cook up some relatively rare items, such as sfincione (simple bread with onion and olive oil), regional varieties of schiacciata (focaccia stuffed with cheese, meat and veg), and a braciole filled with sausage and hard-boiled egg. This is elegantly elemental food, seasoned with restraint and reasonably priced. Be there early to witness fresh-baked goods emerge from the back room.","Private party room(s)Vegetarian-friendlyCheap (entrees under $10)Suburban","","","","","","","","","","","","","","","","","","Norridge, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","Breakfast, lunch, dinner","","","","","","","","","","","","","","","","4067","","","","","","","","","","","","","","","","4431 N Harlem Ave,","Rex Italian Foods","","","","","","","","","","","","","","","","","708-457-0177","","","","","","","","","","","","","","","","Average main course: $5.50","","","","","","","","","","","","","","","","Italian/Pizza","","El: Blue to Harlem. Bus: 81W, 88, 90","","","","","","","","","","","","","","","","","","","","","","","","60706","","","","","","","","","","","","","","","","","$","Rex Italian Foods","","","","","","","","27","Suburbs","","","","R","","","","","","http://www.rexitalianfoods.com/",""
